Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777460792,100,,Aggregated,145.200000,0.000000,660,700,730,740,810,930,950,970,1000,1000,1000,18262,0,510.0,487.4557203771009,49.60031807422638,1188.7221708893776,65.78770123754244
1777460793,100,gRPC,predict_prompt,73.600000,0.000000,660,690,720,730,790,850,940,970,1000,1000,1000,9205,0,510.0,490.2796838066294,49.60031807422638,1188.7221708893776,65.03183052688756
1777460793,100,gRPC,predict_response,74.900000,0.000000,660,690,730,740,800,870,950,970,1000,1000,1000,9240,0,510.0,487.65960095603486,60.96427142620087,1187.890075147152,66.52056277056278
1777460793,100,,Aggregated,148.500000,0.000000,660,690,720,740,790,860,950,970,1000,1000,1000,18445,0,510.0,488.9671565342253,49.60031807422638,1188.7221708893776,65.7776091081594
1777460794,100,gRPC,predict_prompt,75.300000,0.000000,650,690,710,730,790,850,940,970,1000,1000,1000,9283,0,520.0,491.40052732229105,49.60031807422638,1188.7221708893776,64.99967682861144
1777460794,100,gRPC,predict_response,76.900000,0.000000,660,690,710,730,790,850,950,970,1000,1000,1000,9329,0,510.0,488.88948620857565,60.96427142620087,1187.890075147152,66.52202808446779
1777460794,100,,Aggregated,152.200000,0.000000,660,690,710,730,790,850,950,970,1000,1000,1000,18612,0,510.0,490.1419037165608,49.60031807422638,1188.7221708893776,65.76273372018053
1777460795,100,gRPC,predict_prompt,76.000000,0.000000,660,690,710,730,790,850,940,970,1000,1000,1000,9371,0,520.0,492.97881556217476,49.60031807422638,1188.7221708893776,65.02187600042684
1777460795,100,gRPC,predict_response,76.100000,0.000000,660,690,720,740,790,850,950,970,1000,1000,1000,9419,0,520.0,490.6726969193028,60.96427142620087,1187.890075147152,66.54188342711541
1777460795,100,,Aggregated,152.100000,0.000000,660,690,710,730,790,850,950,970,1000,1000,1000,18790,0,520.0,491.8228106927117,49.60031807422638,1188.7221708893776,65.78382118147951
1777460796,100,gRPC,predict_prompt,74.100000,0.000000,650,690,710,730,790,840,940,970,1000,1000,1000,9454,0,520.0,494.4926930048866,49.60031807422638,1188.7221708893776,65.0301459699598
1777460796,100,gRPC,predict_response,76.400000,0.000000,650,680,710,730,780,850,950,970,1000,1000,1000,9504,0,520.0,492.20304498887975,60.96427142620087,1187.890075147152,66.54271885521885
